Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Teachmint,Bangalore,EdTech,Empowers tutors with tools to deliver effective learning outcomes for students and parents,1.0,2020
Pixxel,Bangalore,SpaceTech,Indian Earth observation startup,5000000.0,2020
Habbit Health,Delhi,Nutrition Tech,Applies modern science for healthier life through proprietary foods & digital ecosystem,1.0,2020
SmarterBiz,Bangalore,Tech,An end-to-end CX platform enabled with the gig workforce,1065000.0,2020
Able Jobs,Bangalore,HR,Provides end to end hiring support to companies,2000000.0,2020
Vieroots,Kochi,Healthtech,Personalised lifestyle management using epigenetic science,1.0,2020
Stack Finance,Bangalore,Fintech,"It automates invesments, expenses, borrowing under a single platform",1.0,2020
FPL Technologies,Pune,Fintech,OneScore app is built by FPL - Free credit scoring and monitoring,10000000.0,2020
Masai School,Bangalore,EdTech,It trains tech aspirants in full stack wed and android development,2500000.0,2020
Mitron,Bangalore,Media,Short Video and Social Platform,5000000.0,2020
Daalchini,,IoT,Physical and Digital vending machines startup,669000.0,2020
Suno India,,Media,Multilingual podcast platform,1.0,2020
LendingKart,Ahmedabad,Fintech,Provides working capital loans and business loans to MSMEs,16076000.0,2020
Text Mercato,Bangalore,,Cataloguing startup that serves ecommerce platforms,649600.0,2020
Eden Smart Homes,,IoT,Develops smart home automation systems,1.0,2020
GrayQuest,Mumbai,EdTech,Enables parents to pay their annual education fees in up to 12 monthly installments,1000000.0,2020
BigHaat,Bangalore,Agritech,Agri-inputs ecommerce player,2000000.0,2020
CityCash,Mumbai,Fintech,Focusses on creating a transit led micro-payments ecosystem,1000000.0,2020
HomeLane,Chennai,Interior design,Provides interior designing solutions,1000000.0,2020
HungerBox,Bangalore,Foodtech,"Offers B2B tech platform to corporates, aimed at improving the operations of their cafeterias",6700000.0,2020
DaveAI,Bangalore,AI,Sales augmentation platform with a vision to democratise AI for enterprises,1.0,2020
Eduvanz,Mumbai,Fintech,Digital finance NBFC that provides affordable education loans,5000000.0,2020
ZipLoan,Delhi,Fintech,Provides loans to MSMEs,2000000.0,2020
DocSumo,Mumbai,AI,Platform helps to automate and analyse financial data,220000.0,2020
CUSMAT,Warangal,AR/VR,It builds high immersion training systems for enterprises,1.0,2020
Chingari,Bangalore,Media,Short video platform,1300000.0,2020
Bolo Indya,Gurgaon,Media,User-generated content platform,300000.0,2020
Data Sutram,Kolkata,AI,Platform gathers intel from external data to provide location-based data intelligence.,266500.0,2020
Wobot Intelligence,Delhi,AI,AI backed video analytics platform,2500000.0,2020
DrinkPrime,Bangalore,Appliance,Subscription-based Water purifier startup,2879000.0,2020
Infeedo,Gurgaon,HR tech,An employee engagement HR analytics platform,700000.0,2020
Probus Smart Things,Delhi,IoT,Platform for monitoring distribution sub-station performance and operations,1.0,2020
CrowdPouch,Bangalore,Tech,A reward-based fundraising and preselling platform,1.0,2020
Rebel Foods,Mumbai,Food tech,Cloud kitchen platform,26500000.0,2020
Hevo,Bangalore,Tech,Data pipeline startup,8000000.0,2020
BigSpoon Foods,Ahmedabad,Foodtech,Cloud kitchen startup,2000000.0,2020
Chingari,Bangalore,Media,Homegrown short video platform,1000000.0,2020
ShareChat,Bangalore,Media,Indian social network platform,351000.0,2020
DatStop,Delhi,Hospitality,It offers urban social space,1.0,2020
IPHM Services,Mumbai,Mental Health,It helps design programs and workshops for the psychological well-being of individuals,1.0,2020
Wellcure,Gurgaon,Healthtech,It caters to all health and wellness needs,200000.0,2020
VilCart,Bangalore,Ecommerce,"Retail industry in rural India through technology, supply chain, and logistics facilities.",1.0,2020
Firescore,Mumbai,Gaming,Game development studio,500000.0,2020
BulBul,Gurgaon,Social commerce,A video and livestream led commerce platform that makes online shopping engaging,8700000.0,2020
Toppr,Mumbai,Edtech,It provides AI-based after school learning app for K12,46761000.0,2020
Pickright Technologies,Bangalore,Fintech,Marketplace for stock market investors and advisors,175000.0,2020
Muse Wearables,Chennai,Tech,It sells the world’s first payment-enabled hybrid smartwatches,3000000.0,2020
SATYA Microcapital,Delhi,Fintech,Microfinance company that offers collateral-free credit to micro enterprises,9.6,2020
WYN Studio,Gurgaon,Media,It creates video content and podcasts,1.0,2020
Fourth Partner Energy,Bangalore,Solar Solution,Largest startup in the distributed solar sector,15000000.0,2020
Entri,Kochi,Edtech,Local language learning startup,1700000.0,2020
Snack Amor,Mumbai,Foodtech,Healthy snack startup,1.0,2020
MPowered,Gurgaon,SaaS,Asset Management Solutions,21000000.0,2020
Leap Club,Gurgaon,Social e-commerce,Community led professional network for women,1.0,2020
Ather Energy,Bangalore,Automobile,Electric scooter manufacturer,11241000.0,2020
Gigforce,Bangalore,HR tech,Provides staffing solutions for businesses,804000.0,2020
Vegrow,Bangalore,Agritech,It is building an asset-light farm by partnering with small farms on a profit-sharing model,2500000.0,2020
Finn,Bangalore,Fintech,Neobanking startup that digitises all banking transactions,1.0,2020
Bijnis,,B2B marketplace,Provides a platform for manufacturers and retailers in digital transaction,10000000.0,2020
iNurture,Bangalore,Edtech,"It provides a conducive and healthy teaching, learning environment",1340000.0,2020
StyleDotMe,Gurgaon,Fashion Tech,"mirrAR, helps jewellers sell jewellery with no physical inventory",467000.0,2020
Ripsey,Mumbai,Nutrition tech,It plans meals in consultation from fitness experts and nutritionists and prepares them in-house,133000.0,2020
ThriveFNC,Pune,Health & Wellness,Focusses on reversing chronic lifestyle disorders through functional nutrition.,1.0,2020
Vedantu,Bangalore,Edtech,Onine learning platform,100000000.0,2020
Magicpin,Gurgaon,,"It is a local discovery, rewards, and commerce platform",7000000.0,2020
Procol,Delhi,Agritech,Commodity procurement platform,3823000.0,2020
Yumlane,Mumbai,Cloud Kitchen,Online retailer that offers a range of on-the-go hot snacking and meals,1000000.0,2020
Crio,Bangalore,Edtech,A learning platform for developers,934000.0,2020
Openapp,Bangalore,IoT,Security solutions startup,500000.0,2020
PumPumPum,Gurgaon,IoT/Automobile,Offers leased car services,293000.0,2020
uFony Services Pvt ltd,Pune,Edtech,"School Diary, a platform that brings education to smartphones",1.0,2020
Protinus Fashion Networking Pvt Ltd,Mumbai,Fashion,Owns and operates fashion commerce and retail management platform 6Degree,1.0,2020
Uable,Bangalore,Edtech,Online life skills development platform for children,1.0,2020
ParkSmart,Delhi,IoT,Parking spot reservation platform,198000.0,2020
Plum,Bangalore,Healthtech,Provides health benefits to corporates,927000.0,2020
IncNut Digital,Hyderabad,Ecommerce,Owns and Operates two women-centric digital media platforms -- Stylecraze.com and Momjunction.com,4000000.0,2020
GigIndia,Pune,Tech,Marketplace that provides on-demand work completion for companies through workforce of jobseekers,971000.0,2020
Specsmaker,Chennai,Eye Wear,Online optical chain for eye wears,3060000.0,2020
Piggy Ride,Bangalore,SaaS,"Offers parents and kids, a platform to browse and book extracurricular interest-based activities",1862000.0,2020
Chai Waale,Chennai,Beverage,Tea Brand,232000.0,2020
NOTO,Mumbai,Food,A brand that makes healthy icecream,1.0,2020
Cuemath,Bangalore,Edtech,It helps students to learn math online,2888000.0,2020
Cars24,Gurgaon,Automobile,Online platform for selling used cars,1328000.0,2020
JetSynthesys,Pune,Digital tech,Digital entertainment and technology company,40000000.0,2020
Earth Energy EV,Mumbai,Automobile,Electric vehicles startup,1.0,2020
Green Cure,Delhi,Health & Wellness,It sells herbal OTC products,1.0,2020
Blue Sky Analytics,Gurgaon,Data Intelligence,"It is building AI-powered infrastructure to analyse air quality, pollution etc",1200000.0,2020
Edhusk,Jaipur,Edtech,Provieds personalised learning to students by leveraging technology-driven models,1.0,2020
Decentro,Bangalore,Fintech,Automated API-based platform that enables financial integrations.,15500000.0,2020
Zolostays,Bangalore,Co-living,It offers affordable housing apartments to young professionals and students,56000000.0,2020
Frontier Markets,Jaipur,Ecommerce,Women entreprenuers sells products and services to rural India,2250000.0,2020
Brainwired,Kerala,Agritech,India’s first livestock health monitoring company,1.0,2020
Aye Finance,Gurgaon,Fintech,A finance lender to SMEs,16753000.0,2020
Paper Boat,Gurgaon,Food & Beverages,Ecommerce platform for beverages and snacks,3700000.0,2020
Ken42,Bangalore,Edtech,A platform that caters to evolving needs of institutions,1470000.0,2020
Forbidden Foods,Delhi,Food,Packaged snacks company,1000000.0,2020
Universal Sportsbiz,Bangalore,Fashion,Indian fashion industry with on-trend products,530000.0,2020
Gobbly,Gurgaon,Retail Tech,A contactless retail store filled with fruits and veggies,500000.0,2020
Aerostrovilos,Chennai,Automotive,Manufactures micro gas turbines for power-based application,1.0,2020
Mitron,Bangalore,Media,Short Video and Social Platform,267000.0,2020
Bulk MRO,Mumbai,B2B,A full stack B2B platform for industrial supplies,3344000.0,2020
Inspektlabs,Delhi,AI,Focuses on building computer vision products for physical asset inspections,600000.0,2020
Big Bang Boom Solutions,Chennai,Defense tech,It developed integrated intellectual properties for defense,1000000.0,2020
Flinto,Chennai,Edtech,It is an educational subscription-box focussed at activity-based learning for the ages 2-12,7200000.0,2020
Zetwerk,Bangalore,Marketplace,B2B marketplace that connects manufacturing companies for industrial equipements,21000000.0,2020
ChitMonks,Hyderabad,Fintech,Offers enterprise private platform for chit fund firms,650000.0,2020
Walrus,Bangalore,Fintech,It provides banking solutions for teens and young adults,1.0,2020
Arth Designbuild,Hyderabad,Construction tech,Construction technology and solutions provider,1100000.0,2020
goDutch,Mumbai,Fintech,Group Payments platform,1700000.0,2020
Rusk Media,Delhi,Digital Media,It creates video content,1.0,2020
Bold Care,Mumbai,Health & Wellness,Digital platform that offers sexologist consultations for  men,1.0,2020
Samosa Party,Bangalore,Food,Provides quality Indian Snacks,1.0,2020
High Street Essentials,Delhi,Ecommerce,The parent company of women's fashion brands FabAlley and Indya,2743000.0,2020
Byju's,Bangalore,Edtech,Provides online learning classes,1.0,2020
Slice,Bangalore,Fintech,A financial platform for youngsters,6082000.0,2020
Bombay Play,Bangalore,Gaming,It designs and creates online multiplayer games,1500000.0,2020
Fullife,Mumbai,Healthtech,It sells sports nutrition supplements through a brand called Fast&Up,6609000.0,2020
Oziva,,Nutrition,Clean Label Active Nutrition Brand,5000000.0,2020
Aye Finance,Gurgaon,Fintech,A finance lender to SMEs,27700000.0,2020
Aether Biomedical,Delhi,Medtech,"Medical robotics startup, focussed on developing rehabilitation devices",1.0,2020
91springboard,Delhi,Coworking,It offers collaborative workspace with varied amenities,5940000.0,2020
Yulu,,Micro-mobiity,The electric and scooter rental startup,3964000.0,2020
Milkbasket,Gurgaon,Logistics,Hyperlocal delivery service startup,5500000.0,2020
MergerDomo,Noida,Marketplace,Global online corporate deal sourcing and consulting marketplace,197000.0,2020
GoMechanic,Delhi,Auto-tech,Find automobile repair and maintenance service providers,1.0,2020
Milk Mantra,Odisha,Food,Produces Dairy Products,10000000.0,2020
Myglamm,Mumbai,Beauty,On-demand beauty services provider,4327000.0,2020
Drishti Technologies,Bangalore,AI,"AI-based video analytics, data, and insights bring benefits to manufacturers",25000000.0,2020
Instasolv,Noida,Edtech,It is a doubt-solving app for students from Class 6 to 12,2000000.0,2020
GoldenPi,Bangalore,Fintech,An online aggregator of bonds and debentures available in the secondary market,459000.0,2020
Peppermint,,Robotics,Industrial robotics startup,1.0,2020
Sarva,Mumbai,Yoga & wellness,It drives a cultural change in making yoga-based wellness a part of modern lifestyle,1.0,2020
Jai Kisan,Mumbai,Fintech,A platform that caters the need of customers in rural areas,3937000.0,2020
Agro2o,Delhi,Agritech,It develops products focused on making hydroponics-based farming,1.0,2020
LetsTransport,Bangalore,Logitech,Offers techno logistics solutions,1313500.0,2020
GabbarDeals,Pune,Ecommerce,Online-to-Offline platforms for mobile phones & accessories,1.0,2020
Crimson Healthcare,Delhi,Med Tech,It innovates cutting edge solutions for various problems in the healthcare system,229800.0,2020
Biomoneta,Bangalore,Life sciences,It develops germicidal technologies,1.0,2020
Edvizo,Bangalore,Edtech,"Online marketplace to search, compare and enrol in the best institutes for competitive exam preparation",150000.0,2020
Servify,Mumbai,SaaS,Operates device management and support platform,11370000.0,2020
Drum Food,Mumbai,Food,It runs yoghurt brand Epigamia,5305000.0,2020
Innoviti,Bangalore,SaaS,Digital payments solutions company,1.0,2020
Jiffy ai,,AI,Enterprise automation startup,18000000.0,2020
Postman,,Tech,API development platform startup,150000000.0,2020
F5,,Retail Aggregator,It provides opportunities for its partner vendors to upsell and cross-sell their products.,1.0,2020
Waycool,Chennai,Agritech,Food development and distribution services,5500000.0,2020
Myelin Foundry,,Deep Tech AI,"It builds AI based algorithms on video, voice and sensor",1.0,2020
Ameliorate Biotech,Bangalore,Biotech,"Their products address the needs in Early Stage Diagnostics, Bio-Similars and Nutraceuticals.",264000.0,2020
Hapramp,Gurgaon,Blockchain,Startup working on technologies like blockchain and social media,1000000.0,2020
MyKaam,Bangalore,HrTech,Online job searching and recruiting platform,1.0,2020
HealthPlix,Bangalore,Healthtech,It provides clinical software for doctors,6000000.0,2020
YoloBus,Gurgaon,Mobility/Transport,Intercity bus service startup,3300000.0,2020
iNurture Education,,Edtech,"It provides a conducive and healthy teaching, learning environment",4000000.0,2020
Pocket52,Bangalore,Gaming,An online poker playing platform,1750000.0,2020
QuaQua,Hyderabad,Travel,Virtual travel guide platform,1000000.0,2020
Crofarm,Delhi,Agritech,Supply chain that supports farmers and provides businesses with freshest produce,1000000.0,2020
Timios,Bangalore,Foodtech,Provides healthy snacks for kids,1.0,2020
Wooden Street,Jaipur,Ecommerce,It enables to order custom furniture online,3000000.0,2020
BankBazaar,Chennai,Fintech,Online marketplace that gives customers instant customised offers on loans and credit cards,5967000.0,2020
Rentmojo,Bangalore,Rental,"Rental platform for furniture, appliances & electronics",2980000.0,2020
Credgencies,,AI & Debt,Tech-enabled platform for resolution of non-performing assets,1.0,2020
Knorish,Delhi,SaaS/Edtech,All-in-one knowledge commerce SaaS platform,323000.0,2020
LetsTransport,Bangalore,Logitech,Offers techno logistics solutions,1326000.0,2020
Vahak,,Transport,It enables logistic companies to conncet with transporters,1.0,2020
Nutrova,Mumbai,Nutrition,"Nutraceutical company developing evidence-based nutrition and nutraceutical products,",1.0,2020
Cube Wealth,Mumbai,SaaS,A digital wealth management services,500000.0,2020
IVF Access,Bangalore,Healthtech,It provdes IVF treatments,5000000.0,2020
Hoi Foods,Delhi,Foodtech,Quality food solution,2000000.0,2020
Ola Financial Services,Bangalore,Fintech,It operates Ola Money,27000000.0,2020
Awifs,Delhi,Co-working,Provides office space solutions,5200000.0,2020
Dunzo,Bangalore,Logistics,India-based hyperlocal delivery startup,55000000.0,2020
Swiflearn,Gurgaon,Edtech,Learning platform for K-10 students looking for personalised learning,1.0,2020
Remedo,Delhi,Healthtech,The platform connects doctors with patients,1.0,2020
Blowhorn,Bangalore,Logistics,Tech platform that connects logistics service seekers with mini-truck drivers,1.0,2020
Toch,Mumbai,AI,"Helps online video creators, media companies, advertisers, and OTT platforms optimise their videos",1000000.0,2020
Gram Cover,Noida,Insurtech,It provides insurance products in rural areas,1.0,2020
Coin DCX,Mumbai,Cryptocurrency,Hybrid crypto exchange platform,2500000.0,2020
HomeCapital,Mumbai,Fintech,Home Down Payment Assistance Program,1.0,2020
Euler Motors,Delhi,Automotive tech,Startup focusses on electric vehicles,2530000.0,2020
Riskcovry,Mumbai,Insurtech,Offers various insurance products,1.0,2020
NWNT (No Worry No Tension Healthcare),Delhi,Healthtech,Mental healthtech startup,1.0,2020
Voicezen,Gurgaon,AI,Conversational AI startup,1.0,2020
Leap Club,Gurgaon,,Community led professional network for women,340000.0,2020
Credit Mantri,Chennai,Fintech,Offers free credit score and a detailed credit analysis report,792000.0,2020
Xtracap,Gurgaon,Fintech,"Offers online payment solution,schemes, order management, insurance etc.,",1000000.0,2020
Tring,Mumbai,Media,Celebrity engagement platform,1.0,2020
Vakilsearch,Chennai,Legal,"Online platform for legal, tax and compliance services",1.0,2020
Khatabook,Bangalore,Fintech,It helps SMEs to maintain their accounts and ledger online.,60000000.0,2020
LendingKart,Ahmedabad,Fintech,Provides working capital loans and business loans to MSMEs,11363000.0,2020
Illumnus,,Edtech,Offers Collaborative learning management system for educational institutions,100000.0,2020
LetsTransport,Bangalore,Logitech,Offers techno logistics solutions,1715000.0,2020
Eggoz,Bihar,Agritech,"Provides technology backed, deep integration services to egg farmers",329000.0,2020
Winuall,Bangalore,Edtech,It helps coaching institutes in digitization,1.0,2020
Indian School Finance Company,Hyderabad,Fintech,NBFC that provides funding to education system,5271000.0,2020
Juicy Chemistry,,,It focuses on organic based skincare products,650000.0,2020
DeepTek,Pune,Healthtech,AI enabled radiology platform,1.0,2020
Stepathlon Lifestyle,Mumbai,Fitness,It organises corporate wellness programs,1.0,2020
Sindhuja Microcredit,Noida,Fintech,It provides financial services to self employed women entrepreneurs,8700000.0,2020
Rentmojo,Bangalore,Rental,"Rental platform for furniture, appliances & electronics",3226000.0,2020
Tesco Charge Zone,Gujarat,EV,Operates electric vehicle charging zone,1.0,2020
Intello Labs,Gurgaon,"Supply chain, Agritech",Standardisation and Quality control of fruits & vegetables,5900000.0,2020
SirionLabs,Gurgaon,SaaS,"Provides procurement, outsourcing services & contract management software",44000000.0,2020
Magicpin,Gurgaon,,"It is a local discovery, rewards, and commerce platform",3879000.0,2020
GroCurv,Gurgaon,B2B,"It offers a wide range of business related services like Branding, marketing, sales etc.,",1.0,2020
Refrens,Bangalore,SaaS,"Offers a free invoicing, payments and expense management system",1000000.0,2020
Shiprocket,,Logitech,Tech enabled logistics aggregator,13000000.0,2020
Spyne,Gurgaon,AI,Helps online businesses with visual content,1.0,2020
Nykaa,Mumbai,Ecommerce,Deals in cosmetic and wellness products,8800000.0,2020
Docsapp,Bangalore,Healthtech,Online doctor consultation app,9500000.0,2020
Phable,,Healthtech,"It creates an engagement loop between doctors, hospitals, and patients via its app",1000000.0,2020
Generic Aadhaar,,Pharma,It provides a platform for entrepreneurs to access generic  medicine at low cost,1.0,2020
Nium,,Fintech,Open global money platform,1.0,2020
Mintoak,Mumbai,Fintech,Merchant payment solutions startup,2000000.0,2020
VestSpace,Pune,Spacetech,It builds small satellite paltforms,10000000.0,2020
Blackbuck,Bangalore,Logistics,Provides trucking services,1.0,2020
Vernacular ai,Bangalore,AI,It offers Multiligual AI platform,5100000.0,2020
Clover,Bangalore,Agritech,Provides agricultural solution to farmers working in the greenhouse production of vegetables and fruits,920000.0,2020
Varthana,Bangalore,Fintech,Offers secured and unsecured loans,15000000.0,2020
Codeninja,Bangalore,SaaS,AI-powered 'no-code' platform which can generate application development code,1.0,2020
MetaMerphoSys,Pune,Insurance technology,Digital insurance platform for businesses,1.0,2020
Rooter,Delhi,Gaming,Live sports engagement platform,1700000.0,2020
Aker Foods,Pune,Foodtech & Logistics,Ai driven supply chain platform,1.0,2020
Sascan Meditech pvt ltd,Kerala,Healthtech,They are developing technology that can detect early cancerous cells,1.0,2020
DailyHunt,,Media,News aggregator,35600000.0,2020
Pratilipi,Bangalore,Media,A digital platform that connects readers and writers in various languages,9400000.0,2020
Biryani By Kilo,Delhi,Food,Online paltform to order biryani,790000.0,2020
Consure Medical,Delhi,Healthtech,"Novel platform technologies to manage, diagnose, and treat various GI disorders",480000.0,2020
Servify,Mumbai,,It is a technology company which serves as a platform for brands to offer end-to-end solutions to their users,250000.0,2020
Tessol,Mumbai,Logistics,It provides end to end cold chain logistics solutions,160000.0,2020
Remedo,Noida,Healthtech,"It helps doctors engage with patients, improve patient experience",1.0,2020
News Reach,Ahmedabad,Media,"It is a platform that digitalises local newspaper publishers, reporters, stringers by aggregating their content",1.0,2020
RoomSoom,Noida,Housing,It provides co-living and student rooms,1.0,2020
Pedagogy,,Edtech,It has a single subscription model that allows users to access books and digital courses.,400000.0,2020
Classplus,Delhi,Edtech,"It provides mobile-first software for coaching institutes, tuition centres and private tutors",8200000.0,2020
Medlife,Bangalore,Pharmaceutical,It solves inadequacies in the healthcare delivery system through technology,15500000.0,2020
Qin1,Noida,Edtech,It is alearning platform for kids in the age group 5 to 14 yrs,1.0,2020
MYSUN,Delhi,Tech,Platform for rooftop solar energy solutions,4257000.0,2020
ShopX,Bangalore,Ecommerce,B2B retail operating system,1410000.0,2020
Sarva,,Yoga & wellness,It drives a cultural change in making yoga-based wellness a part of modern lifestyle,1.0,2020
Expertrons,Mumbai,AI,AI video bot platform for career hacks,1.0,2020
NewsBytes,Gurgaon,Digital Media,News portal,1500000.0,2020
Wagonfly,Bangalore,,Contactless shopping and delivery experience by using radio frequency to tag retail items,500000.0,2020
NIRA,,Fintech,It offers access and credit to working Indians,2100000.0,2020
Convosight,Hyderabad,Data Analytics,It helps business gain insights from its community on Facebook groups,4000000.0,2020
Fittr,Pune,Fitness,Fitness Social Network & Consultation Platform,2000000.0,2020
AsknBid,Bangalore,Investment Tech,It builds algorithmic investing-based tech products,1.0,2020
Bira91,Bangalore,Beverage,Craft beer maker,20000000.0,2020
Finaureus Technologies,Pune,Fintech,Provides investment management solutions,1.0,2020
Daily Ninja,Haryana,Ecommerce,Online Milk Delivery startup,349800.0,2020
Guvi Geek Network Pvt Ltd,Chennai,Edtech,Operates vernacular-language based education,786000.0,2020
LoadShare,Bangalore,Logistics,Provides technology based solutions to SMEs in logistics,2004000.0,2020
Vedantu,Bangalore,Edtech,Onine learning platform,6800000.0,2020
Indusface,,IT,It provides IT security solutions,5000000.0,2020
DMI Group,Delhi,Financial Services,Pan-India Credit providing platform,123000000.0,2020
Spintly,Goa,IoT,It is a wireless cloud-based access control system,248000.0,2020
Credr,Mumbai,Automobile,A marketplace to buy and sell used bikes and scooters,1.0,2020
Bijak,Gurgaon,Agritech,"It is a platform that gives agricultural commodity at better prices, increased working capital, and optimised logistics",12000000.0,2020
Bugworks,Bangalore,Biopharma,A drug discovery company that aims to discover novel treatment options for resistant bacterial infections,7500000.0,2020
DrinkPrime,Bangalore,,Water purifier subscription service,1.0,2020
Yap,Chennai,Fintech,Banking and payment products-focused API platform,4500000.0,2020
UzhavarBumi,Tamil Nadu,Dairy,Provides fresh dairy products,1.0,2020
Tattva,Delhi,Beauty & wellness,Sells its organic and beauty products via marketplace,150000.0,2020
Pariksha,Pune,Edtech,Platform for vernacular test-preparation,1.0,2020
DailyHunt,,Media,News aggregator,24000000.0,2020
NoBroker,Bangalore,Real Estate,Online real estate rental startup,30000000.0,2020
Box8,Mumbai,Foodtech,Enables to order food online,4000000.0,2020
Capital Float,Bangalore,Fintech,Online platform that provides working capital finance to SMEs,15000000.0,2020
ITILITE,Bangalore,Travel & SaaS,Platform for business travel,13000000.0,2020
Morning Context,,Digital Media,A subscription-only digital media publisher,1.0,2020
Aavenir,Ahmedabad,SaaS,Source-to-Pay Software,2000000.0,2020
Savvy Co op,,Healthcare,It connects patients with healthcare companies,1.0,2020
BLive,,Tourism & EV,"It offers experiential, guided tours on smart electric bikes",1.0,2020
Yellow Messenger,Bangalore,AI,It offers conversational chatbots,20000000.0,2020
Toch,,Media Tech,AI based Video object detection and Tagging platform,400000.0,2020
Ewar,Bangalore,Gaming,E-sports and real-time gaming startup,200000.0,2020
Setu,,Fintech,"Offers open APIs across four categories: bills, savings, credit, and payments.",14259000.0,2020
Wellthy Therapeutics,Bangalore,Healthtech,It offers a digital therapeutics service,4000000.0,2020
Power Gummies,Delhi,Health,Offers health supplements related gummies,1.0,2020
Locale ai,Bangalore,Location Analytics,It helps companies with moving assets  increase revenues and demand using real time location data and analytics,1.0,2020
FarEye,Delhi,Logistics,"It enables businesses to execute, track, predict and oprimize the movements of goods",24500000.0,2020
Rebel Foods,,Food tech,It runs internet kitchen,50000000.0,2020
BankBazaar,Chennai,Fintech,Online marketplace that gives customers instant customised offers on loans and credit cards,3800000.0,2020
Porter,Mumbai,Logistics,Logistics and fleet management,18370000.0,2020
SugarBox,Mumbai,Tech,Hyperlocal data distribution platform,68525000.0,2020
Capital Float,Bangalore,Fintech,Online platform that provides working capital finance to SMEs,4800000.0,2020
Big Basket,Bangalore,E store,Online grocery store,60000000.0,2020
Amica,,Fintech,Neobanking startup,2000000.0,2020
Vedantu,Bangalore,Edtech,Onine learning platform,12500000.0,2020
Fingerlix,,Food,"It provides ready-to-cook products such as batters, mixes, curries, dals, parathas etc.,",1834000.0,2020
Plop,Mumbai,Tech,It Provides an interactive fiction entertainment platform to entertain & educate Gen Z & Millennials in a language they understand,1.0,2020
Zupee,,Gaming,It runs live quiz tournaments on its app.,8000000.0,2020
DeHaat,,Agritech,Online marketplace for farming services and products,12000000.0,2020
Lido Learning,Mumbai,Edtech,Online teaching service,7500000.0,2020
Aye Finance,Gurgaon,Fintech,A finance lender to SMEs,23850000.0,2020
Swiggy,Bangalore,Foodtech,Platform to order food online from restaurants and getting it delievered,43000000.0,2020
Akna Medical,,Healthtech,Provides supply solutions for surgical and pharmaceutical products.,7000000.0,2020
Zomato,Gurgaon,Foodtech,Online food delivery and restaurant discovery platform,5000000.0,2020
RaRa Delivery,,Logistics,Provides same day delivery service for ecommerce businesses,800000.0,2020
JusPay,Bangalore,Fintech,Online payment solutions,21600000.0,2020
Obviously AI,,Data Science,It provides predictive insights to clients by leveraging their data,1.0,2020
Fingpay,Mumbai,Fintech,Provides payment solutions,3500000.0,2020
Recko,Bangalore,SaaS,The platform enables AI-powered reconciliation of digital transactions,6000000.0,2020
Furlenco,Bangalore,Ecommerce,Furniture rental startup,10000000.0,2020
Mera Cashier,Noida,Fintech,App meant for small and micro businessmen to manage their transactions digitally,150000.0,2020
Kitchens Centre,Delhi,,Offers solutions to cloud kitchens by providing commercial space and kitchen infrastructure to assisting with branding and other services,500000.0,2020
Camp K12,Gurgaon,Edtech,It connects students with tutors online,4000000.0,2020
MedGenome,Bangalore,Healthtech,Genetic diagnostic testing company,55000000.0,2020
Ergos,Bangalore,Agritech,It enables farmers to digitise their foodgrain and also provide access to supply chain solutions,4598000.0,2020
Nykaa,Mumbai,Ecommerce,Deals in cosmetic and wellness products,13137000.0,2020
Samadhan,Delhi,Insurance,They help find solutions to insurance related issues,1.0,2020
SaScan,Bangalore,Healthcare,Cancer diagnostics startup,1.0,2020
Lido Learning,Mumbai,Edtech,Online teaching service,3000000.0,2020
CureFit,Bangalore,Health and Fitness,"Integrated platform for food, fitness and meditation.",115000000.0,2020
Nimesa,Bangalore,SaaS,Cloud data managemnt solutions enterprise,1.0,2020
Design X,Noida,IoT,Builds IoT based products,200000.0,2020
Driftly Electric,Bangalore,Automobile,Electric vehicle startup,1.0,2020
Imstrong,Bangalore,Fitness,It is an online and live video-streaming platform that allows trainers and fitness enthusiasts to connect and engage in interactive online classes.,400000.0,2020
Craftsvilla,Mumbai,Marketplace,Online marketplace for ethnic wear,3900000.0,2020
Rupifi,Bangalore,Fintech,Offers financial products for SMEs,1.0,2020
SnackAmor,Mumbai,Food,It offers various healthy snacks,1.0,2020
Zealthy,Bangalore,Healthtech,"It connects women to healthproviders for specialities like infertility, maternity etc.,",1.0,2020
CoinDCX,,Fintech,A cryptocurrency trading platform,3000000.0,2020
NuNu TV,,Media,Kids-focussed Youtube channel,670000.0,2020
QTalk,Bangalore,Technology,Smart Phone Dialer,1600000.0,2020
Shadez,Mumbai,Interior & decor,Paint Company,100000.0,2020
Excess2Sell,Mumbai,Ecommerce,B2B Marketplace for Overstock & Surplus Inventory,1000000.0,2020
Stanplus,Hyderabad,Healthtech,Ambulance service,1500000.0,2020
Pitstop,Bangalore,Automobile,Doorstep car service,2500000.0,2020
Univariety,Hyderabad,Edtech,Online marketplace that provides career counselling and college guidance,1100000.0,2020
Peel Works,Mumbai,SaaS,E-commerce for corner/retail stores.,42.23,2020
CoreStack,Chennai,Technology,Enterprise cloud governance technology startup,8500000.0,2020
Vivriti Capital,Chennai,Fintech,Digital lending startup,50000000.0,2020
Agnikul,Chennai,Spacetech,"It designs, fabricates, tests and launch orbital class launch vehicles",3148000.0,2020
Fintso,,Fintech,Wealth management platform,2600000.0,2020
