Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Ontrack Technologies Pvt. Ltd,Bangalore,Retail,Ontrack provides affordable independent transport to those dependent on cabs and autos for commute by renting bikes on a monthly basis.,1.0,2018
Wealthtrust,Mumbai,"Finance, Impact Investing, Mobile Apps",Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,500000.0,2018
Faclon Labs,Mumbai,"Cloud Computing, Computer, Software",Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,1.0,2018
Awign Enterprises,Bangalore,"Business Development, Market Research, Outsourcing",Operations and manpower outsourcing startup,731106.7360709216,2018
CollPoll,Bangalore,Education,World-class Enterprise System for Education.,1.0,2018
Zyla Health,Delhi,"Health Care, Hospitality",Zyla is transforming the way healthcare is delivered in India with specific focus on high-risk chronic patients.,1.0,2018
Hubhopper,Delhi,"Internet, Social News, Sports",Get your daily dose of interest as summaries from news and magazine stories .,500000.0,2018
Rubix108 Technologies,Pune,Information Technology,Rubix Total App makes it effortless for Institutes to send home important information and updates about the day’s learning experiences.,1000000.0,2018
Workflexi,Bangalore,Human Resources,"Be Smart, Work on Contract,Be Smart, Hire on Contract",146221.34721418432,2018
Streak,Bangalore,Financial Services,Algorithmic trading platform.,328998.0312319147,2018
Kuants,Gurgaon,Financial Services,Algorithmic trading platform.,73110.67360709216,2018
NiYO Solutions,Bangalore,"Finance, Financial Services, FinTech",NiYO is a fintech company that helps salaried employees access company benefits and other financial services.,13200000.0,2018
Hippo Video,Chennai,"Customer Service, Software, Video, Video Streaming",A video recording and sharing software.,1.0,2018
Satvacart,Gurgaon,"E-Commerce, Food Processing",Satvacart is a Gurgaon’s largest online supermarket,1.0,2018
Daaki,Bangalore,Health Care,Sports Nutrition startup,1.0,2018
Simulanis,Delhi,Training,A Delhi-based Augmented Reality and Virtual Reality technology development company.,500000.0,2018
MY CHIRAAG CAB,Jaipur,Travel,MY CHIRAAG CAB SERVICES PVT LTD,1000000.0,2018
WOTU,Bangalore,Food and Beverage,It operates a business-to-business e-commerce portal for food and beverages.,1.0,2018
Flathalt,Gurgaon,—,FInd your Customized Home here.,50000.0,2018
True Elements,Pune,"Dietary Supplements, Food and Beverage, Health Care, Organic Food, Snack Food",True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,731106.7360709216,2018
Trendlyne Technologies,Bangalore,Financial Services,Trendlyne Technologies is a stock market analytics platform and marketplace for retail investors.,200000.0,2018
Planys Technologies,Chennai,"Manufacturing, Oil and Gas, Robotics",Planys Technologies is India’s first and only manufacturer of compact ROVs providing underwater robotic inspection and survey solutions.,2050023.287942864,2018
HealthPlix,Bangalore,"Fitness, Health Care, Wellness",HealthPlix is a healthtech startup,3000000.0,2018
dishq,Bangalore,—,dishq leverages food science and machine learning (AI) to understand and predict people's tastes.,400000.0,2018
Entropik Technology,Bangalore,"Artificial Intelligence, Computer, Machine Learning",The boundaries between Human and Machines are shrinking fast.,1100000.0,2018
myHQ,Delhi,"Collaboration, Communities, Coworking, Sharing Economy",myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,500000.0,2018
Trell,Bangalore,—,Trell is a location based network which helps you in exploring amazing experiences and annotating places around you.,1250000.0,2018
Kidovators (by GyanLab),Bangalore,"Big Data, EdTech, Machine Learning",Building future human capital through 21st Century Skills programs for K-12,180000.0,2018
Log 9 Materials,Uttar Pradesh,Nanotechnology,Log 9 Materials is a nano-materials manufacturing and RnD startup,438664.04164255294,2018
VTION,Gurgaon,"Analytics, Audio, Digital Media, Innovation Management, Internet Radio, Media and Entertainment",VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,280744.9866512339,2018
HousingMan.com,Bangalore,—,"New Apartments, Flats for Sale in Bangalore",1506079.8763060984,2018
Steradian Semiconductors,Bangalore,—,It is a fabless semiconductor company focused on CMOS millimeter wave products for Radar.,1.0,2018
RupeeCircle,Mumbai,"Financial Services, Lending, Peer to Peer",RupeeCircle is a new age finance company.,584885.3888567373,2018
Wooden Street,Jaipur,"E-Commerce, Furniture, Home Decor, Interior Design, Internet",Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,1000000.0,2018
The Ken,Bangalore,Digital Media,The Ken is India’s first subscriptions-only business news site,1500000.0,2018
SaffronStays,Mumbai,—,SaffronStays connects travellers to India's Incredible hosts.,2000000.0,2018
Vebbler,Bangalore,"File Sharing, Personalization, Social Media",A personal network for close people,1.0,2018
Foyr,Pune,"Home Decor, Interior Design","Foyr.com is India's first online, automated interior designer",4200000.0,2018
MEngage,Jaipur,"Health Care, Medical Device, Mobile Apps",MEngage is a mass consumer engagement application for doctors on both android and IOS platforms.,175000.0,2018
Inner Being Wellness,Hyderabad,—,"Inner Being Wellness manufactures beauty, wellness, and nutrition products.",511774.7152496451,2018
Kobster,Chennai,"E-Commerce, Facilities Support Services, Procurement, Supply Chain Management",Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,1.0,2018
Wishberry,Mumbai,"Crowdfunding, Finance, Financial Services",Wishberry is a rewards-based crowdfunding platform that enables users to raise funds for their creative and innovative ideas.,1462213.4721418433,2018
McXtra,Andheri,"Finance, Financial Services, Insurance",McXtra is a digital insurance broking startup.,1300000.0,2018
Magic Crate,Bangalore,"Children, Education, Online Portals","Magic Crate is a theme based stimulating, fun and learning activity box for 4-8 year olds that is mailed to your doorstep every month.",1.0,2018
SmartVizX,Noida,"Software, Virtual Reality",It is a Virtual Reality Solutions StartUp,1450000.0,2018
MySEODoc,Delhi,—,"SEO, PPC, Search Engine Marketing, Social Media Optimization, Content Marketing, Brand Reputation Management",1.0,2018
ENLYFT DIGITAL SOLUTIONS PRIVATE LIMITED,Pune,—,Digital Marketing Agency,2924.426944283686,2018
Scale Labs,Delhi,—,Scale Labs is a cross border e-commerce solutions provider that drives global trade for brands.,1000000.0,2018
HungerBox,Bangalore,"B2B, Food and Beverage, Food Delivery",HungerBox is a full stack B2B F&B technology company delivering food solutions for the corporates in India.,4500000.0,2018
Biryani By Kilo,Noida,"Catering, Food and Beverage, Food Delivery, Food Processing",BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,1000000.0,2018
Wholesome Habits (EAT Anytime),Mumbai,"Food and Beverage, Snack Food",Wholesome Habits (EAT Anytime) is a healthy snacks Company.,500000.0,2018
GoBumpr,Mylapore,"Automotive, E-Commerce, Mobile",Car Service and Bike Service Mobile App,600000.0,2018
Fixpocket,Ahmedabad,"Computer, Digital Marketing, Facilities Support Services, Graphic Design, Internet, Mobile Apps, Social Media Marketing, Web Development",Fixpocket is a internet-based startup.,250000.0,2018
edureka!,Bangalore,"Android, Big Data, Blockchain, Cloud Computing, EdTech, Education, Information Technology, iOS, Training, Web Development","Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",2000000.0,2018
Hashtag Loyalty Private Limited,Mumbai,"Analytics, CRM, Loyalty Programs, Machine Learning, Marketing Automation, Retail Technology, SaaS, Small and Medium Businesses",Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,1.0,2018
Wow Express,Mumbai,"Delivery, Information Technology, Mobile Apps","WOW, as customers react to his studiously taught, trained, polite and courteous nature.",4500000.0,2018
ZunRoof,Gurgaon,"Environmental Consulting, Renewable Energy",ZunRoof is a rooftop focused solar startup.,242727.436375546,2018
Eggoz,Indore,"Food and Beverage, Food Processing",Eggoz is a full-stack layer poultry business operator & service provider .,175465.6166570212,2018
Sqrrl Fintech,Gurgaon,"Big Data, Business Intelligence, Financial Services, FinTech, Personal Finance",Personal Finance,1000000.0,2018
GalaxyCard,Noida,"Finance, Financial Services, FinTech",GalaxyCard is a mobile based Instant credit card.,1.0,2018
IndiQube,Bangalore,"Commercial Real Estate, Coworking, Office Administration, Real Estate",IndiQube is a provider of co-working spaces based in Bengaluru.,15000000.0,2018
EGK Foods,Mumbai,"Food and Beverage, Food Processing, Organic Food, Snack Food",A food processing enterprise registered with StartUp India .,292442.69442836865,2018
NirogStreet,Gurgaon,"Apps, Health Care, Internet, Mobile Apps, Personal Health",NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,300000.0,2018
Pixr8,Ghaziabad,"Digital Media, Incubators, Social Entrepreneurship",Pixr8 is a global media platform dedicated to Start-ups and business organisations for promoting entrepreneurship work.,50000.0,2018
Nivesh.com,Noida,"Finance, Financial Services, Marketing",Nivesh.com is a mass market mutual funds investment platform.,438664.04164255294,2018
Theranosis Life Sciences,Hyderabad,"Biotechnology, Health Care, Life Science, Medical Device",A fully functioning cell culture facility and molecular biology setup.,1.0,2018
Poshmiles Online Solutions Private Limited,Bangalore,Travel,Poshmiles aims to help point travellers to long weekend trips at popular and undiscovered destinations based on budget & interest.,1.0,2018
Reculta,Noida,"Education, Human Resources",A campus recruitment solution provider.,1.0,2018
Orbo.ai,Mumbai,Internet,Orbo is a computer vision and deep facial technology company.,1.0,2018
Inntot Technologies,Kochi,Consumer Electronics,"Inntot Technologies, is a technology driven company.",1.0,2018
Zoctr Health,Powai,"Apps, Health Care, Hospital, Mobile Apps",Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,1.0,2018
Hey Deedee,Mumbai,"Delivery Service, Logistics, Service Industry",Hey Deedee is a Mumbai-based company that provides solutions to parcel delivery problems.,482530.44580680825,2018
DigiConnectt Technologys,Bangalore,"Information Services, Information Technology",A technology company focused on introducing products that will accelerate and enhance sales productivity and effectiveness .,125000.0,2018
Locus.sh,Bangalore,"Big Data, Data Visualization, Logistics, Software",Locus is an intelligent logistics automation platform.,4000000.0,2018
Sports Flashes Pvt. Ltd,Delhi,"Basketball, Cricket, Cycling, eSports, Fitness, Golf, Health Care, Hockey, Sports, Swimming, Table Tennis, Volley Ball","Sports Flashes operates a sports content app that provides sports news, live scores, fantasy gaming, expert views, trivia, and more.",1000000.0,2018
Inc42,Delhi,"Media and Entertainment, News, Publishing",Inc42 is one of the leading tech media publications of India.,1.0,2018
Picxy,Guntur,Internet,"A stock photo startup based in Amravati, Andhra Pradesh.",130000.0,2018
Huddle,Haryana,Consulting,A coworking incubator Company.,300000.0,2018
Benepik,Gurgaon,Human Resources,HR Technology start-up.,1.0,2018
Cash Suvidha,Delhi,Finance,Cash Suvidha is an Digital Lending Platform that provide working capital finance to SMEs and MSMEs in India.,1000000.0,2018
Smartcoin,Bangalore,"Big Data, Financial Services, Machine Learning, Predictive Analytics",Providing financial access to the millions of mobile users in India using alternative credit assessment,2000000.0,2018
Carmel Organics,Indore,"Agriculture, AgTech, Manufacturing","Carmel Organics is an India-based herb company engaged in sourcing, processing, and distributing herbal tea ingredients.",1.0,2018
